InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,spent_total
581492,23579,SNACK TRAY I LOVE LONDON,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,23581,JUMBO BAG PAISLEY PARK,3,12/9/2011 10:03,4.13,,United Kingdom,12.39
581492,23583,LUNCH BAG PAISLEY PARK  ,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,23611,SET 10 CARDS RED RIDING HOOD 17214,3,12/9/2011 10:03,2.49,,United Kingdom,7.470000000000001
581492,23616,SET 10 CARDS JINGLE BELLS 17217,1,12/9/2011 10:03,2.49,,United Kingdom,2.49
581492,23621,SET 10 CARDS DAVID'S MADONNA 17074,3,12/9/2011 10:03,2.49,,United Kingdom,7.470000000000001
581492,23635,SET 10 CARDS CHRISTMAS HOLLY  17259,1,12/9/2011 10:03,4.16,,United Kingdom,4.16
581492,23644,SET 10 CARDS CHRISTMAS TREE 16955,1,12/9/2011 10:03,3.33,,United Kingdom,3.33
581492,23660,HENRIETTA HEN MUG ,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,23661,MILK MAIDS MUG ,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,35095B,RED VICTORIAN FABRIC OVAL BOX,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,35646,VINTAGE BEAD PINK EVENING BAG,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,35648,VINTAGE BEAD PINK PURSE ,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,35953,FOLKART STAR CHRISTMAS DECORATIONS,12,12/9/2011 10:03,0.61,,United Kingdom,7.32
581492,35964,FOLKART CLIP ON STARS,4,12/9/2011 10:03,0.83,,United Kingdom,3.32
581492,35970,ZINC FOLKART SLEIGH BELLS,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,46118,FUNKY MONKEY CUSHION COVER,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,46776A,WOVEN BUBBLE GUM CUSHION COVER,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,46776B,WOVEN BERRIES CUSHION COVER ,3,12/9/2011 10:03,4.13,,United Kingdom,12.39
581492,46776C,WOVEN FROST CUSHION COVER,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,46776D,WOVEN SUNSET CUSHION COVER ,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,46776E,WOVEN CANDY CUSHION COVER ,5,12/9/2011 10:03,4.13,,United Kingdom,20.65
581492,46776F,WOVEN ROSE GARDEN CUSHION COVER ,6,12/9/2011 10:03,4.13,,United Kingdom,24.78
581492,47310M,SMALL POP BOX FUNKY MONKEY,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,47480,HANGING PHOTO CLIP ROPE LADDER,3,12/9/2011 10:03,3.29,,United Kingdom,9.870000000000001
581492,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,47559B,TEA TIME OVEN GLOVE,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
581492,47563A,RETRO LONGBOARD IRONING BOARD COVER,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,47566,PARTY BUNTING,2,12/9/2011 10:03,10.79,,United Kingdom,21.58
581492,47590B,PINK HAPPY BIRTHDAY BUNTING,1,12/9/2011 10:03,10.79,,United Kingdom,10.79
581492,51014A,"FEATHER PEN,HOT PINK",2,12/9/2011 10:03,0.83,,United Kingdom,1.66
581492,51014L,"FEATHER PEN,LIGHT PINK",1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,71270,PHOTO CLIP LINE,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,72741,GRAND CHOCOLATECANDLE,3,12/9/2011 10:03,2.76,,United Kingdom,8.28
581492,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,3,12/9/2011 10:03,3.29,,United Kingdom,9.870000000000001
581492,79321,CHILLI LIGHTS,1,12/9/2011 10:03,12.46,,United Kingdom,12.46
581492,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,12/9/2011 10:03,16.63,,United Kingdom,33.26
581492,82567,"AIRLINE LOUNGE,METAL SIGN",2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,82582,AREA PATROLLED METAL SIGN,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,82600,N0 SINGING METAL SIGN,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,4,12/9/2011 10:03,4.13,,United Kingdom,16.52
581492,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1,12/9/2011 10:03,0.63,,United Kingdom,0.63
581492,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,12/9/2011 10:03,4.96,,United Kingdom,9.92
581492,84375,SET OF 20 KIDS COOKIE CUTTERS,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,84378,SET OF 3 HEART COOKIE CUTTERS,4,12/9/2011 10:03,2.46,,United Kingdom,9.84
581492,84519B,CARROT CHARLIE+LOLA COASTER SET,1,12/9/2011 10:03,5.79,,United Kingdom,5.79
581492,84559A,3D SHEET OF DOG STICKERS,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,84568,GIRLS ALPHABET IRON ON PATCHES ,31,12/9/2011 10:03,0.42,,United Kingdom,13.02
581492,84569D,PACK 6 HEART/ICE-CREAM PATCHES,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,12/9/2011 10:03,0.83,,United Kingdom,3.32
581492,84596F,SMALL MARSHMALLOWS PINK BOWL,4,12/9/2011 10:03,0.83,,United Kingdom,3.32
581492,84598,BOYS ALPHABET IRON ON PATCHES,5,12/9/2011 10:03,0.42,,United Kingdom,2.1
581492,84692,BOX OF 24 COCKTAIL PARASOLS,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,12/9/2011 10:03,1.24,,United Kingdom,4.96
581492,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,84879,ASSORTED COLOUR BIRD ORNAMENT,16,12/9/2011 10:03,3.12,,United Kingdom,49.92
581492,84923,PINK BUTTERFLY HANDBAG W BOBBLES,3,12/9/2011 10:03,4.13,,United Kingdom,12.39
581492,84946,ANTIQUE SILVER T-LIGHT GLASS,18,12/9/2011 10:03,2.46,,United Kingdom,44.28
581492,84970S,HANGING HEART ZINC T-LIGHT HOLDER,3,12/9/2011 10:03,2.08,,United Kingdom,6.24
581492,84978,HANGING HEART JAR T-LIGHT HOLDER,4,12/9/2011 10:03,2.46,,United Kingdom,9.84
581492,84991,60 TEATIME FAIRY CAKE CASES,1,12/9/2011 10:03,1.25,,United Kingdom,1.25
581492,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1,12/9/2011 10:03,8.29,,United Kingdom,8.29
581492,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,12/9/2011 10:03,8.29,,United Kingdom,8.29
581492,20727,LUNCH BAG  BLACK SKULL.,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,20728,LUNCH BAG CARS BLUE,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,20733,GOLD MINI TAPE MEASURE ,3,12/9/2011 10:03,0.83,,United Kingdom,2.4899999999999998
581492,20777,CHRYSANTHEMUM NOTEBOOK,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,12/9/2011 10:03,10.79,,United Kingdom,10.79
581492,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,12/9/2011 10:03,5.79,,United Kingdom,11.58
581492,20931,BLUE POT PLANT CANDLE ,1,12/9/2011 10:03,7.46,,United Kingdom,7.46
581492,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,12/9/2011 10:03,7.46,,United Kingdom,7.46
581492,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
581492,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
581492,20973,12 PENCIL SMALL TUBE WOODLAND,4,12/9/2011 10:03,1.25,,United Kingdom,5.0
581492,20978,36 PENCILS TUBE SKULLS,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,20979,36 PENCILS TUBE RED RETROSPOT,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
581492,20982,12 PENCILS TALL TUBE SKULLS,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,20983,12 PENCILS TALL TUBE RED RETROSPOT,4,12/9/2011 10:03,1.63,,United Kingdom,6.52
581492,20985,HEART CALCULATOR,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,20986,BLUE CALCULATOR RULER,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21000,ROSE DU SUD COSMETICS BAG,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,21012,ANTIQUE ALL GLASS CANDLESTICK,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
581492,21015,DARK BIRD HOUSE TREE DECORATION,8,12/9/2011 10:03,0.83,,United Kingdom,6.64
581492,21026,SPACE OWL,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,12/9/2011 10:03,6.63,,United Kingdom,6.63
581492,21064,BOOM BOX SPEAKER BOYS,4,12/9/2011 10:03,4.13,,United Kingdom,16.52
581492,21065,BOOM BOX SPEAKER GIRLS,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,21098,CHRISTMAS TOILET ROLL,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,12/9/2011 10:03,1.25,,United Kingdom,1.25
581492,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,12/9/2011 10:03,1.25,,United Kingdom,1.25
581492,21137,BLACK RECORD COVER FRAME,17,12/9/2011 10:03,4.13,,United Kingdom,70.21
581492,21154,RED RETROSPOT OVEN GLOVE ,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
581492,21158,MOODY GIRL DOOR HANGER ,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,21162,TOXIC AREA  DOOR HANGER ,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,21166,COOK WITH WINE METAL SIGN ,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,21172,PARTY METAL SIGN ,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,21174,POTTERING IN THE SHED METAL SIGN,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,21175,GIN AND TONIC DIET METAL SIGN,2,12/9/2011 10:03,4.96,,United Kingdom,9.92
581492,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,6,12/9/2011 10:03,3.29,,United Kingdom,19.740000000000002
581492,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,4,12/9/2011 10:03,4.96,,United Kingdom,19.84
581492,21212,PACK OF 72 RETROSPOT CAKE CASES,2,12/9/2011 10:03,1.25,,United Kingdom,2.5
581492,21213,PACK OF 72 SKULL CAKE CASES,2,12/9/2011 10:03,1.25,,United Kingdom,2.5
581492,21220,SET/4 BADGES DOGS,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
581492,21224,SET/4 SKULL BADGES,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21232,STRAWBERRY CERAMIC TRINKET POT,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21257,VICTORIAN SEWING BOX MEDIUM,2,12/9/2011 10:03,15.79,,United Kingdom,31.58
581492,21258,VICTORIAN SEWING BOX LARGE,1,12/9/2011 10:03,24.96,,United Kingdom,24.96
581492,21259,VICTORIAN SEWING BOX SMALL ,1,12/9/2011 10:03,12.46,,United Kingdom,12.46
581492,21313,GLASS HEART T-LIGHT HOLDER ,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21314,SMALL GLASS HEART TRINKET POT,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,21328,BALLOONS  WRITING SET ,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,21329,DINOSAURS  WRITING SET ,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,21356,TOAST ITS - FAIRY FLOWER,16,12/9/2011 10:03,0.83,,United Kingdom,13.28
581492,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21383,PACK OF 12 STICKY BUNNIES,1,12/9/2011 10:03,1.25,,United Kingdom,1.25
581492,21402,RED  EGG  SPOON,1,12/9/2011 10:03,0.42,,United Kingdom,0.42
581492,21408,SPOTTY PINK DUCK DOORSTOP,2,12/9/2011 10:03,8.29,,United Kingdom,16.58
581492,21411,GINGHAM HEART  DOORSTOP RED,1,12/9/2011 10:03,8.29,,United Kingdom,8.29
581492,21467,CHERRY CROCHET FOOD COVER,1,12/9/2011 10:03,7.46,,United Kingdom,7.46
581492,21471,STRAWBERRY RAFFIA FOOD COVER,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,21479,WHITE SKULL HOT WATER BOTTLE ,2,12/9/2011 10:03,8.29,,United Kingdom,16.58
581492,21481,FAWN BLUE HOT WATER BOTTLE,3,12/9/2011 10:03,7.46,,United Kingdom,22.38
581492,21484,CHICK GREY HOT WATER BOTTLE,1,12/9/2011 10:03,8.29,,United Kingdom,8.29
581492,21485,RETROSPOT HEART HOT WATER BOTTLE,1,12/9/2011 10:03,10.79,,United Kingdom,10.79
581492,21494,ROTATING LEAVES T-LIGHT HOLDER,11,12/9/2011 10:03,2.46,,United Kingdom,27.06
581492,21506,"FANCY FONT BIRTHDAY CARD, ",3,12/9/2011 10:03,0.83,,United Kingdom,2.4899999999999998
581492,21507,ELEPHANT BIRTHDAY CARD ,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21508,VINTAGE KID DOLLY CARD ,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,12/9/2011 10:03,0.83,,United Kingdom,1.66
581492,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,12/9/2011 10:03,13.29,,United Kingdom,13.29
581492,21544,SKULLS  WATER TRANSFER TATTOOS ,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21558,SKULL LUNCH BOX WITH CUTLERY ,1,12/9/2011 10:03,4.96,,United Kingdom,4.96
581492,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,12/9/2011 10:03,4.96,,United Kingdom,4.96
581492,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,21616,4 PEAR BOTANICAL DINNER CANDLES,6,12/9/2011 10:03,3.29,,United Kingdom,19.740000000000002
581492,21620,SET OF 4 ROSE BOTANICAL CANDLES,5,12/9/2011 10:03,3.29,,United Kingdom,16.45
581492,21642,ASSORTED TUTTI FRUTTI PEN,4,12/9/2011 10:03,1.63,,United Kingdom,6.52
581492,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
581492,21650,ASSORTED TUTTI FRUTTI BRACELET,14,12/9/2011 10:03,0.83,,United Kingdom,11.62
581492,21675,BUTTERFLIES STICKERS,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21677,HEARTS  STICKERS,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21678,PAISLEY PATTERN  STICKERS,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21680,WOODLAND  STICKERS,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21703,BAG 125g SWIRLY MARBLES,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21704,BAG 250g SWIRLY MARBLES,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,12/9/2011 10:03,4.96,,United Kingdom,4.96
581492,21718,RED METAL BEACH SPADE ,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21724,PANDA AND BUNNIES STICKER SHEET,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21731,RED TOADSTOOL LED NIGHT LIGHT,6,12/9/2011 10:03,3.29,,United Kingdom,19.740000000000002
581492,21739,COSY SLIPPER SHOES SMALL GREEN,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
581492,21774,DECORATIVE CATS BATHROOM BOTTLE,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21786,POLKADOT RAIN HAT ,3,12/9/2011 10:03,0.83,,United Kingdom,2.4899999999999998
581492,21787,RAIN PONCHO RETROSPOT,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21790,VINTAGE SNAP CARDS,5,12/9/2011 10:03,1.63,,United Kingdom,8.149999999999999
581492,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21808,"CHRISTMAS GARLAND STARS,TREES",3,12/9/2011 10:03,3.29,,United Kingdom,9.870000000000001
581492,21810,CHRISTMAS HANGING STAR WITH BELL,25,12/9/2011 10:03,0.83,,United Kingdom,20.75
581492,21812,GARLAND WITH HEARTS AND BELLS,7,12/9/2011 10:03,3.29,,United Kingdom,23.03
581492,21813,GARLAND WITH STARS AND BELLS,3,12/9/2011 10:03,3.29,,United Kingdom,9.870000000000001
581492,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,12/9/2011 10:03,1.63,,United Kingdom,19.56
581492,21828,EIGHT PIECE SNAKE  SET,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21832,CHOCOLATE CALCULATOR,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,21833,CAMOUFLAGE LED TORCH,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,21871,SAVE THE PLANET MUG,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,21874,GIN AND TONIC MUG,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,21876,POTTERING MUG,4,12/9/2011 10:03,3.29,,United Kingdom,13.16
581492,21879,HEARTS GIFT TAPE,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21889,WOODEN BOX OF DOMINOES,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
581492,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,12/9/2011 10:03,5.79,,United Kingdom,5.79
581492,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21900,"KEY FOB , SHED",4,12/9/2011 10:03,1.63,,United Kingdom,6.52
581492,21901,"KEY FOB , BACK DOOR ",2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21902,"KEY FOB , FRONT  DOOR ",1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21905,MORE BUTTER METAL SIGN ,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,21906,PHARMACIE FIRST AID TIN,1,12/9/2011 10:03,13.29,,United Kingdom,13.29
581492,21914,BLUE HARMONICA IN BOX ,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
581492,21916,SET 12 RETRO WHITE CHALK STICKS,2,12/9/2011 10:03,0.83,,United Kingdom,1.66
581492,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,12/9/2011 10:03,4.13,,United Kingdom,8.26
581492,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,21930,JUMBO STORAGE BAG SKULLS,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,21931,JUMBO STORAGE BAG SUKI,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21934,SKULL SHOULDER BAG,3,12/9/2011 10:03,1.63,,United Kingdom,4.89
581492,21935,SUKI  SHOULDER BAG,9,12/9/2011 10:03,1.63,,United Kingdom,14.669999999999998
581492,21936,RED RETROSPOT PICNIC BAG,1,12/9/2011 10:03,5.79,,United Kingdom,5.79
581492,21942,SKULLS DESIGN FLANNEL,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21945,STRAWBERRIES  DESIGN FLANNEL ,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21947,SET OF 6 HEART CHOPSTICKS,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,21949,SET OF 6 STRAWBERRY CHOPSTICKS,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
581492,21967,PACK OF 12 SKULL TISSUES,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21976,PACK OF 60 MUSHROOM CAKE CASES,3,12/9/2011 10:03,1.25,,United Kingdom,3.75
581492,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,12/9/2011 10:03,1.25,,United Kingdom,2.5
581492,21980,PACK OF 12 RED RETROSPOT TISSUES ,2,12/9/2011 10:03,0.83,,United Kingdom,1.66
581492,21981,PACK OF 12 WOODLAND TISSUES ,4,12/9/2011 10:03,0.83,,United Kingdom,3.32
581492,21982,PACK OF 12 SUKI TISSUES ,2,12/9/2011 10:03,0.83,,United Kingdom,1.66
581492,21983,PACK OF 12 BLUE PAISLEY TISSUES ,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,21986,PACK OF 12 PINK POLKADOT TISSUES,3,12/9/2011 10:03,0.83,,United Kingdom,2.4899999999999998
581492,21989,PACK OF 20 SKULL PAPER NAPKINS,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,21990,MODERN FLORAL STATIONERY SET,8,12/9/2011 10:03,2.46,,United Kingdom,19.68
581492,21993,FLORAL FOLK STATIONERY SET,8,12/9/2011 10:03,2.46,,United Kingdom,19.68
581492,22024,RAINY LADIES BIRTHDAY CARD,3,12/9/2011 10:03,0.83,,United Kingdom,2.4899999999999998
581492,22025,RING OF ROSES BIRTHDAY CARD,3,12/9/2011 10:03,0.83,,United Kingdom,2.4899999999999998
581492,22026,BANQUET BIRTHDAY  CARD  ,4,12/9/2011 10:03,0.83,,United Kingdom,3.32
581492,22027,TEA PARTY BIRTHDAY CARD,2,12/9/2011 10:03,0.83,,United Kingdom,1.66
581492,22028,PENNY FARTHING BIRTHDAY CARD,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,22029,SPACEBOY BIRTHDAY CARD,4,12/9/2011 10:03,0.83,,United Kingdom,3.32
581492,22031,BOTANICAL LAVENDER BIRTHDAY CARD,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,22037,ROBOT BIRTHDAY CARD,4,12/9/2011 10:03,0.83,,United Kingdom,3.32
581492,22064,PINK DOUGHNUT TRINKET POT ,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,22065,CHRISTMAS PUDDING TRINKET POT ,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,22068,BLACK PIRATE TREASURE CHEST,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,22070,SMALL RED RETROSPOT MUG IN BOX ,3,12/9/2011 10:03,7.46,,United Kingdom,22.38
581492,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,12/9/2011 10:03,7.46,,United Kingdom,7.46
581492,22074,6 RIBBONS SHIMMERING PINKS ,1,12/9/2011 10:03,1.25,,United Kingdom,1.25
581492,22075,6 RIBBONS ELEGANT CHRISTMAS ,8,12/9/2011 10:03,1.63,,United Kingdom,13.04
581492,22076,6 RIBBONS EMPIRE  ,4,12/9/2011 10:03,1.25,,United Kingdom,5.0
581492,22083,PAPER CHAIN KIT RETROSPOT,1,12/9/2011 10:03,5.79,,United Kingdom,5.79
581492,22085,PAPER CHAIN KIT SKULLS ,1,12/9/2011 10:03,5.79,,United Kingdom,5.79
581492,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,38,12/9/2011 10:03,5.79,,United Kingdom,220.02
581492,22091,EMPIRE TISSUE BOX,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,22099,CARAVAN SQUARE TISSUE BOX,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
581492,22104,MIRROR MOSAIC CANDLE PLATE,4,12/9/2011 10:03,1.63,,United Kingdom,6.52
581492,22106,MIRROR MOSAIC HURRICANE LAMP ,1,12/9/2011 10:03,4.96,,United Kingdom,4.96
581492,22107,PIZZA PLATE IN BOX,10,12/9/2011 10:03,3.29,,United Kingdom,32.9
581492,22108,PING! MICROWAVE PLATE,2,12/9/2011 10:03,3.29,,United Kingdom,6.58
581492,22109,FULL ENGLISH BREAKFAST PLATE,2,12/9/2011 10:03,7.46,,United Kingdom,14.92
581492,22110,BIRD HOUSE HOT WATER BOTTLE,3,12/9/2011 10:03,5.79,,United Kingdom,17.37
581492,22111,SCOTTIE DOG HOT WATER BOTTLE,1,12/9/2011 10:03,10.79,,United Kingdom,10.79
581492,22112,CHOCOLATE HOT WATER BOTTLE,1,12/9/2011 10:03,10.79,,United Kingdom,10.79
581492,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12/9/2011 10:03,8.29,,United Kingdom,33.16
581492,22116,METAL SIGN HIS DINNER IS SERVED,2,12/9/2011 10:03,1.63,,United Kingdom,3.26
581492,22121,NOEL WOODEN BLOCK LETTERS ,1,12/9/2011 10:03,11.63,,United Kingdom,11.63
581492,22123,PING MICROWAVE APRON,1,12/9/2011 10:03,4.13,,United Kingdom,4.13
581492,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,12/9/2011 10:03,2.46,,United Kingdom,2.46
581492,22129,PARTY CONES CANDY DECORATION,3,12/9/2011 10:03,2.46,,United Kingdom,7.38
581492,22134,MINI LADLE LOVE HEART RED ,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
581492,15036,ASSORTED COLOURS SILK FAN,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,15039,SANDALWOOD FAN,1,12/9/2011 10:03,1.63,,United Kingdom,1.63
581492,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,12/9/2011 10:03,10.79,,United Kingdom,10.79
581492,16218,CARTOON  PENCIL SHARPENERS,5,12/9/2011 10:03,0.42,,United Kingdom,2.1
581492,16225,RATTLE SNAKE EGGS,1,12/9/2011 10:03,3.29,,United Kingdom,3.29
581492,16235,RECYCLED PENCIL WITH RABBIT ERASER,3,12/9/2011 10:03,0.42,,United Kingdom,1.26
581492,16237,SLEEPING CAT ERASERS,1,12/9/2011 10:03,0.42,,United Kingdom,0.42
581492,17038,PORCELAIN BUDAH INCENSE HOLDER,1,12/9/2011 10:03,0.83,,United Kingdom,0.83
